filepath,emotion
processed_clips\501_clip_4.npz,Joy
processed_clips\501_clip_5.npz,Joy
processed_clips\502_clip_0.npz,Trust
processed_clips\502_clip_1.npz,Trust
processed_clips\502_clip_2.npz,Trust
processed_clips\502_clip_3.npz,Trust
processed_clips\502_clip_4.npz,Trust
processed_clips\502_clip_5.npz,Trust
processed_clips\502_clip_6.npz,Trust
processed_clips\502_clip_7.npz,Trust
processed_clips\502_clip_8.npz,Trust
processed_clips\502_clip_9.npz,Trust
processed_clips\502_clip_10.npz,Trust
processed_clips\502_clip_11.npz,Trust
processed_clips\502_clip_12.npz,Trust
processed_clips\502_clip_13.npz,Trust
processed_clips\502_clip_14.npz,Trust
processed_clips\503_clip_0.npz,Trust
processed_clips\503_clip_1.npz,Trust
processed_clips\503_clip_2.npz,Trust
processed_clips\503_clip_3.npz,Trust
processed_clips\503_clip_4.npz,Trust
processed_clips\503_clip_5.npz,Trust
processed_clips\503_clip_6.npz,Trust
processed_clips\503_clip_7.npz,Trust
processed_clips\503_clip_8.npz,Trust
processed_clips\503_clip_9.npz,Trust
processed_clips\503_clip_10.npz,Trust
processed_clips\503_clip_11.npz,Trust
processed_clips\503_clip_12.npz,Trust
processed_clips\503_clip_13.npz,Trust
processed_clips\503_clip_14.npz,Trust
processed_clips\503_clip_15.npz,Trust
processed_clips\503_clip_16.npz,Trust
processed_clips\503_clip_17.npz,Trust
processed_clips\503_clip_18.npz,Trust
processed_clips\503_clip_19.npz,Trust
processed_clips\503_clip_20.npz,Trust
processed_clips\503_clip_21.npz,Trust
processed_clips\504_clip_0.npz,Trust
processed_clips\504_clip_1.npz,Trust
processed_clips\504_clip_2.npz,Trust
processed_clips\504_clip_3.npz,Trust
processed_clips\504_clip_4.npz,Trust
processed_clips\504_clip_5.npz,Trust
processed_clips\504_clip_6.npz,Trust
processed_clips\504_clip_7.npz,Trust
processed_clips\504_clip_8.npz,Trust
processed_clips\504_clip_9.npz,Trust
processed_clips\504_clip_10.npz,Trust
processed_clips\504_clip_11.npz,Trust
processed_clips\504_clip_12.npz,Trust
processed_clips\504_clip_13.npz,Trust
processed_clips\504_clip_14.npz,Trust
processed_clips\504_clip_15.npz,Trust
processed_clips\504_clip_16.npz,Trust
processed_clips\504_clip_17.npz,Trust
processed_clips\504_clip_18.npz,Trust
processed_clips\504_clip_19.npz,Trust
processed_clips\504_clip_20.npz,Trust
processed_clips\504_clip_21.npz,Trust
processed_clips\504_clip_22.npz,Trust
processed_clips\504_clip_23.npz,Trust
processed_clips\504_clip_24.npz,Trust
processed_clips\504_clip_25.npz,Trust
processed_clips\505_clip_0.npz,Trust
processed_clips\505_clip_1.npz,Trust
processed_clips\505_clip_2.npz,Trust
processed_clips\505_clip_3.npz,Trust
processed_clips\505_clip_4.npz,Trust
processed_clips\505_clip_5.npz,Trust
processed_clips\505_clip_6.npz,Trust
processed_clips\505_clip_7.npz,Trust
processed_clips\505_clip_8.npz,Trust
processed_clips\505_clip_9.npz,Trust
processed_clips\505_clip_10.npz,Trust
processed_clips\505_clip_11.npz,Trust
processed_clips\505_clip_12.npz,Trust
processed_clips\505_clip_13.npz,Trust
processed_clips\505_clip_14.npz,Trust
processed_clips\506_clip_0.npz,Trust
processed_clips\506_clip_1.npz,Trust
processed_clips\506_clip_2.npz,Trust
processed_clips\507_clip_0.npz,Trust
processed_clips\507_clip_1.npz,Trust
processed_clips\507_clip_2.npz,Trust
processed_clips\507_clip_3.npz,Trust
processed_clips\507_clip_4.npz,Trust
processed_clips\507_clip_5.npz,Trust
processed_clips\507_clip_6.npz,Trust
processed_clips\507_clip_7.npz,Trust
processed_clips\507_clip_8.npz,Trust
processed_clips\507_clip_9.npz,Trust
processed_clips\507_clip_10.npz,Trust
processed_clips\507_clip_11.npz,Trust
processed_clips\507_clip_12.npz,Trust
processed_clips\507_clip_13.npz,Trust
processed_clips\508_clip_0.npz,Surprise
processed_clips\508_clip_1.npz,Surprise
processed_clips\508_clip_2.npz,Surprise
processed_clips\508_clip_3.npz,Surprise
processed_clips\508_clip_4.npz,Surprise
processed_clips\508_clip_5.npz,Surprise
processed_clips\508_clip_6.npz,Surprise
processed_clips\508_clip_7.npz,Surprise
processed_clips\508_clip_8.npz,Surprise
processed_clips\508_clip_9.npz,Surprise
processed_clips\508_clip_10.npz,Surprise
processed_clips\508_clip_11.npz,Surprise
processed_clips\508_clip_12.npz,Surprise
processed_clips\508_clip_13.npz,Surprise
processed_clips\509_clip_0.npz,Joy
processed_clips\509_clip_1.npz,Joy
processed_clips\509_clip_2.npz,Joy
processed_clips\509_clip_3.npz,Joy
processed_clips\509_clip_4.npz,Joy
processed_clips\509_clip_5.npz,Joy
processed_clips\509_clip_6.npz,Joy
processed_clips\509_clip_7.npz,Joy
processed_clips\509_clip_8.npz,Joy
processed_clips\509_clip_9.npz,Joy
processed_clips\509_clip_10.npz,Joy
processed_clips\509_clip_11.npz,Joy
processed_clips\509_clip_12.npz,Joy
processed_clips\510_clip_0.npz,Surprise
processed_clips\510_clip_1.npz,Surprise
processed_clips\510_clip_2.npz,Surprise
processed_clips\510_clip_3.npz,Surprise
processed_clips\510_clip_4.npz,Surprise
processed_clips\510_clip_5.npz,Surprise
processed_clips\510_clip_6.npz,Surprise
processed_clips\510_clip_7.npz,Surprise
processed_clips\510_clip_8.npz,Surprise
processed_clips\510_clip_9.npz,Surprise
processed_clips\510_clip_10.npz,Surprise
processed_clips\510_clip_11.npz,Surprise
processed_clips\510_clip_12.npz,Surprise
processed_clips\510_clip_13.npz,Surprise
processed_clips\511_clip_0.npz,Trust
processed_clips\511_clip_1.npz,Trust
processed_clips\511_clip_2.npz,Trust
processed_clips\511_clip_3.npz,Trust
processed_clips\511_clip_4.npz,Trust
processed_clips\511_clip_5.npz,Trust
processed_clips\511_clip_6.npz,Trust
processed_clips\511_clip_7.npz,Trust
processed_clips\512_clip_0.npz,Joy
processed_clips\512_clip_1.npz,Joy
processed_clips\512_clip_2.npz,Joy
processed_clips\512_clip_3.npz,Joy
processed_clips\512_clip_4.npz,Joy
processed_clips\512_clip_5.npz,Joy
processed_clips\512_clip_6.npz,Joy
processed_clips\512_clip_7.npz,Joy
processed_clips\512_clip_8.npz,Joy
processed_clips\512_clip_9.npz,Joy
processed_clips\512_clip_10.npz,Joy
processed_clips\512_clip_11.npz,Joy
processed_clips\512_clip_12.npz,Joy
processed_clips\512_clip_13.npz,Joy
processed_clips\512_clip_14.npz,Joy
processed_clips\512_clip_15.npz,Joy
processed_clips\512_clip_16.npz,Joy
processed_clips\512_clip_17.npz,Joy
processed_clips\513_clip_0.npz,Trust
processed_clips\513_clip_1.npz,Trust
processed_clips\513_clip_2.npz,Trust
processed_clips\513_clip_3.npz,Trust
processed_clips\513_clip_4.npz,Trust
processed_clips\513_clip_5.npz,Trust
processed_clips\513_clip_6.npz,Trust
processed_clips\513_clip_7.npz,Trust
processed_clips\513_clip_8.npz,Trust
processed_clips\513_clip_9.npz,Trust
processed_clips\513_clip_10.npz,Trust
processed_clips\513_clip_11.npz,Trust
processed_clips\513_clip_12.npz,Trust
processed_clips\513_clip_13.npz,Trust
processed_clips\513_clip_14.npz,Trust
processed_clips\514_clip_0.npz,Joy
processed_clips\514_clip_1.npz,Joy
processed_clips\514_clip_2.npz,Joy
processed_clips\514_clip_3.npz,Joy
processed_clips\514_clip_4.npz,Joy
processed_clips\514_clip_5.npz,Joy
processed_clips\514_clip_6.npz,Joy
processed_clips\514_clip_7.npz,Joy
processed_clips\514_clip_8.npz,Joy
processed_clips\514_clip_9.npz,Joy
processed_clips\514_clip_10.npz,Joy
processed_clips\514_clip_11.npz,Joy
processed_clips\514_clip_12.npz,Joy
processed_clips\514_clip_13.npz,Joy
processed_clips\514_clip_14.npz,Joy
processed_clips\514_clip_15.npz,Joy
processed_clips\514_clip_16.npz,Joy
processed_clips\514_clip_17.npz,Joy
processed_clips\514_clip_18.npz,Joy
processed_clips\514_clip_19.npz,Joy
processed_clips\514_clip_20.npz,Joy
processed_clips\514_clip_21.npz,Joy
processed_clips\515_clip_0.npz,Trust
processed_clips\515_clip_1.npz,Trust
processed_clips\515_clip_2.npz,Trust
processed_clips\515_clip_3.npz,Trust
processed_clips\515_clip_4.npz,Trust
processed_clips\515_clip_5.npz,Trust
processed_clips\515_clip_6.npz,Trust
processed_clips\515_clip_7.npz,Trust
processed_clips\515_clip_8.npz,Trust
processed_clips\515_clip_9.npz,Trust
processed_clips\515_clip_10.npz,Trust
processed_clips\515_clip_11.npz,Trust
processed_clips\515_clip_12.npz,Trust
processed_clips\515_clip_13.npz,Trust
processed_clips\515_clip_14.npz,Trust
processed_clips\515_clip_15.npz,Trust
processed_clips\515_clip_16.npz,Trust
processed_clips\515_clip_17.npz,Trust
processed_clips\516_clip_0.npz,Surprise
processed_clips\516_clip_1.npz,Surprise
processed_clips\516_clip_2.npz,Surprise
processed_clips\516_clip_3.npz,Surprise
processed_clips\516_clip_4.npz,Surprise
processed_clips\516_clip_5.npz,Surprise
processed_clips\516_clip_6.npz,Surprise
processed_clips\516_clip_7.npz,Surprise
processed_clips\516_clip_8.npz,Surprise
processed_clips\516_clip_9.npz,Surprise
processed_clips\516_clip_10.npz,Surprise
processed_clips\516_clip_11.npz,Surprise
processed_clips\516_clip_12.npz,Surprise
processed_clips\516_clip_13.npz,Surprise
processed_clips\516_clip_14.npz,Surprise
processed_clips\516_clip_15.npz,Surprise
processed_clips\516_clip_16.npz,Surprise
processed_clips\516_clip_17.npz,Surprise
processed_clips\517_clip_0.npz,Trust
processed_clips\517_clip_1.npz,Trust
processed_clips\517_clip_2.npz,Trust
processed_clips\517_clip_3.npz,Trust
processed_clips\517_clip_4.npz,Trust
processed_clips\517_clip_5.npz,Trust
processed_clips\517_clip_6.npz,Trust
processed_clips\517_clip_7.npz,Trust
processed_clips\517_clip_8.npz,Trust
processed_clips\517_clip_9.npz,Trust
processed_clips\517_clip_10.npz,Trust
processed_clips\517_clip_11.npz,Trust
processed_clips\517_clip_12.npz,Trust
processed_clips\517_clip_13.npz,Trust
processed_clips\517_clip_14.npz,Trust
processed_clips\517_clip_15.npz,Trust
processed_clips\518_clip_0.npz,Trust
processed_clips\518_clip_1.npz,Trust
processed_clips\518_clip_2.npz,Trust
processed_clips\518_clip_3.npz,Trust
processed_clips\518_clip_4.npz,Trust
processed_clips\518_clip_5.npz,Trust
processed_clips\518_clip_6.npz,Trust
processed_clips\518_clip_7.npz,Trust
processed_clips\518_clip_8.npz,Trust
processed_clips\518_clip_9.npz,Trust
processed_clips\518_clip_10.npz,Trust
processed_clips\518_clip_11.npz,Trust
processed_clips\518_clip_12.npz,Trust
processed_clips\518_clip_13.npz,Trust
processed_clips\518_clip_14.npz,Trust
processed_clips\519_clip_0.npz,Anger
processed_clips\519_clip_1.npz,Anger
processed_clips\519_clip_2.npz,Anger
processed_clips\519_clip_3.npz,Anger
processed_clips\519_clip_4.npz,Anger
processed_clips\519_clip_5.npz,Anger
processed_clips\519_clip_6.npz,Anger
processed_clips\519_clip_7.npz,Anger
processed_clips\519_clip_8.npz,Anger
processed_clips\519_clip_9.npz,Anger
processed_clips\519_clip_10.npz,Anger
processed_clips\519_clip_11.npz,Anger
processed_clips\519_clip_12.npz,Anger
processed_clips\519_clip_13.npz,Anger
processed_clips\519_clip_14.npz,Anger
processed_clips\519_clip_15.npz,Anger
processed_clips\519_clip_16.npz,Anger
processed_clips\519_clip_17.npz,Anger
processed_clips\519_clip_18.npz,Anger
processed_clips\519_clip_19.npz,Anger
processed_clips\519_clip_20.npz,Anger
processed_clips\519_clip_21.npz,Anger
processed_clips\520_clip_0.npz,Trust
processed_clips\520_clip_1.npz,Trust
processed_clips\520_clip_2.npz,Trust
processed_clips\520_clip_3.npz,Trust
processed_clips\520_clip_4.npz,Trust
processed_clips\520_clip_5.npz,Trust
processed_clips\520_clip_6.npz,Trust
processed_clips\520_clip_7.npz,Trust
processed_clips\520_clip_8.npz,Trust
processed_clips\520_clip_9.npz,Trust
processed_clips\520_clip_10.npz,Trust
processed_clips\520_clip_11.npz,Trust
processed_clips\520_clip_12.npz,Trust
processed_clips\520_clip_13.npz,Trust
processed_clips\520_clip_14.npz,Trust
processed_clips\520_clip_15.npz,Trust
processed_clips\520_clip_16.npz,Trust
processed_clips\520_clip_17.npz,Trust
processed_clips\520_clip_18.npz,Trust
processed_clips\520_clip_19.npz,Trust
processed_clips\520_clip_20.npz,Trust
processed_clips\520_clip_21.npz,Trust
processed_clips\520_clip_22.npz,Trust
processed_clips\520_clip_23.npz,Trust
processed_clips\520_clip_24.npz,Trust
processed_clips\520_clip_25.npz,Trust
processed_clips\520_clip_26.npz,Trust
processed_clips\520_clip_27.npz,Trust
processed_clips\520_clip_28.npz,Trust
processed_clips\521_clip_0.npz,Proud
processed_clips\521_clip_1.npz,Proud
processed_clips\521_clip_2.npz,Proud
processed_clips\521_clip_3.npz,Proud
processed_clips\521_clip_4.npz,Proud
processed_clips\521_clip_5.npz,Proud
processed_clips\521_clip_6.npz,Proud
processed_clips\521_clip_7.npz,Proud
processed_clips\521_clip_8.npz,Proud
processed_clips\521_clip_9.npz,Proud
processed_clips\521_clip_10.npz,Proud
processed_clips\521_clip_11.npz,Proud
processed_clips\521_clip_12.npz,Proud
processed_clips\521_clip_13.npz,Proud
processed_clips\521_clip_14.npz,Proud
processed_clips\521_clip_15.npz,Proud
processed_clips\521_clip_16.npz,Proud
processed_clips\521_clip_17.npz,Proud
processed_clips\521_clip_18.npz,Proud
processed_clips\521_clip_19.npz,Proud
processed_clips\521_clip_20.npz,Proud
processed_clips\521_clip_21.npz,Proud
processed_clips\521_clip_22.npz,Proud
processed_clips\521_clip_23.npz,Proud
processed_clips\522_clip_0.npz,Joy
processed_clips\522_clip_1.npz,Joy
processed_clips\522_clip_2.npz,Joy
processed_clips\522_clip_3.npz,Joy
processed_clips\522_clip_4.npz,Joy
processed_clips\522_clip_5.npz,Joy
processed_clips\522_clip_6.npz,Joy
processed_clips\522_clip_7.npz,Joy
processed_clips\522_clip_8.npz,Joy
processed_clips\522_clip_9.npz,Joy
processed_clips\522_clip_10.npz,Joy
processed_clips\522_clip_11.npz,Joy
processed_clips\522_clip_12.npz,Joy
processed_clips\522_clip_13.npz,Joy
processed_clips\522_clip_14.npz,Joy
processed_clips\522_clip_15.npz,Joy
processed_clips\522_clip_16.npz,Joy
processed_clips\522_clip_17.npz,Joy
processed_clips\522_clip_18.npz,Joy
processed_clips\522_clip_19.npz,Joy
processed_clips\522_clip_20.npz,Joy
processed_clips\522_clip_21.npz,Joy
processed_clips\523_clip_0.npz,Surprise
processed_clips\523_clip_1.npz,Surprise
processed_clips\523_clip_2.npz,Surprise
processed_clips\523_clip_3.npz,Surprise
processed_clips\523_clip_4.npz,Surprise
processed_clips\523_clip_5.npz,Surprise
processed_clips\523_clip_6.npz,Surprise
processed_clips\523_clip_7.npz,Surprise
processed_clips\523_clip_8.npz,Surprise
processed_clips\523_clip_9.npz,Surprise
processed_clips\523_clip_10.npz,Surprise
processed_clips\523_clip_11.npz,Surprise
processed_clips\523_clip_12.npz,Surprise
processed_clips\523_clip_13.npz,Surprise
processed_clips\523_clip_14.npz,Surprise
processed_clips\523_clip_15.npz,Surprise
processed_clips\523_clip_16.npz,Surprise
processed_clips\523_clip_17.npz,Surprise
processed_clips\523_clip_18.npz,Surprise
processed_clips\523_clip_19.npz,Surprise
processed_clips\523_clip_20.npz,Surprise
processed_clips\523_clip_21.npz,Surprise
processed_clips\523_clip_22.npz,Surprise
processed_clips\523_clip_23.npz,Surprise
processed_clips\523_clip_24.npz,Surprise
processed_clips\523_clip_25.npz,Surprise
processed_clips\523_clip_26.npz,Surprise
processed_clips\523_clip_27.npz,Surprise
processed_clips\523_clip_28.npz,Surprise
processed_clips\523_clip_29.npz,Surprise
processed_clips\523_clip_30.npz,Surprise
processed_clips\523_clip_31.npz,Surprise
processed_clips\523_clip_32.npz,Surprise
processed_clips\523_clip_33.npz,Surprise
processed_clips\523_clip_34.npz,Surprise
processed_clips\523_clip_35.npz,Surprise
processed_clips\523_clip_36.npz,Surprise
processed_clips\523_clip_37.npz,Surprise
processed_clips\523_clip_38.npz,Surprise
processed_clips\523_clip_39.npz,Surprise
processed_clips\523_clip_40.npz,Surprise
processed_clips\523_clip_41.npz,Surprise
processed_clips\523_clip_42.npz,Surprise
processed_clips\523_clip_43.npz,Surprise
processed_clips\523_clip_44.npz,Surprise
processed_clips\524_clip_0.npz,Trust
processed_clips\524_clip_1.npz,Trust
processed_clips\524_clip_2.npz,Trust
processed_clips\524_clip_3.npz,Trust
processed_clips\524_clip_4.npz,Trust
processed_clips\524_clip_5.npz,Trust
processed_clips\524_clip_6.npz,Trust
processed_clips\524_clip_7.npz,Trust
processed_clips\524_clip_8.npz,Trust
processed_clips\524_clip_9.npz,Trust
processed_clips\524_clip_10.npz,Trust
processed_clips\525_clip_0.npz,Proud
processed_clips\525_clip_1.npz,Proud
processed_clips\525_clip_2.npz,Proud
processed_clips\525_clip_3.npz,Proud
processed_clips\525_clip_4.npz,Proud
processed_clips\525_clip_5.npz,Proud
processed_clips\525_clip_6.npz,Proud
processed_clips\525_clip_7.npz,Proud
processed_clips\525_clip_8.npz,Proud
processed_clips\525_clip_9.npz,Proud
processed_clips\525_clip_10.npz,Proud
processed_clips\525_clip_11.npz,Proud
processed_clips\525_clip_12.npz,Proud
processed_clips\525_clip_13.npz,Proud
processed_clips\525_clip_14.npz,Proud
processed_clips\525_clip_15.npz,Proud
processed_clips\525_clip_16.npz,Proud
processed_clips\525_clip_17.npz,Proud
processed_clips\525_clip_18.npz,Proud
processed_clips\525_clip_19.npz,Proud
processed_clips\525_clip_20.npz,Proud
processed_clips\525_clip_21.npz,Proud
processed_clips\525_clip_22.npz,Proud
processed_clips\525_clip_23.npz,Proud
processed_clips\525_clip_24.npz,Proud
processed_clips\525_clip_25.npz,Proud
processed_clips\525_clip_26.npz,Proud
processed_clips\525_clip_27.npz,Proud
processed_clips\525_clip_28.npz,Proud
processed_clips\525_clip_29.npz,Proud
processed_clips\525_clip_30.npz,Proud
processed_clips\525_clip_31.npz,Proud
processed_clips\525_clip_32.npz,Proud
processed_clips\525_clip_33.npz,Proud
processed_clips\525_clip_34.npz,Proud
processed_clips\525_clip_35.npz,Proud
processed_clips\525_clip_36.npz,Proud
processed_clips\525_clip_37.npz,Proud
processed_clips\525_clip_38.npz,Proud
processed_clips\525_clip_39.npz,Proud
processed_clips\525_clip_40.npz,Proud
processed_clips\525_clip_41.npz,Proud
processed_clips\525_clip_42.npz,Proud
processed_clips\525_clip_43.npz,Proud
